peak_number,pc1_lsl_time,pc2_lsl_time,calculated_offset,rr_interval,heart_rate,time_recorded
564,7407.8666876,7455.0929701,-47.2262824999998,0.7862358999991557,76.31297426136918,17:42:50
565,7408.620689,7455.8465834,-47.22589439999956,0.7536133000003247,79.61642927476751,17:42:51
566,7409.3898766,7456.6169295,-47.22705289999976,0.7703461000000971,77.88706920174249,17:42:52
567,7410.1756558,7457.4015731,-47.22591730000022,0.7846435999999812,76.4678383918526,17:42:53
568,7410.9776733,7458.2044957,-47.226822399999946,0.8029225999998744,74.72700357420428,17:42:53
569,7411.7749761,7459.0019322,-47.22695610000028,0.7974365000000034,75.24110070206184,17:42:54
570,7412.5733351,7459.799559,-47.22622390000015,0.7976268000002165,75.22314947289098,17:42:55
571,7413.3924696,7460.6185265,-47.2260569,0.8189675000003263,73.26298052117586,17:42:56
572,7414.2068337,7461.4328658,-47.22603210000034,0.8143393000000287,73.67936190725153,17:42:57
573,7415.0217265,7462.2475489,-47.22582239999974,0.8146830999994563,73.64826887907708,17:42:57
574,7415.7773847,7463.0030455,-47.22566079999979,0.7554965999997876,79.41796164273522,17:42:58
575,7416.5805611,7463.8067111,-47.226150000000416,0.8036656000003859,74.65791742233485,17:42:59
576,7417.3477406,7464.5745611,-47.22682050000003,0.7678500000001804,78.14026176985857,17:43:00
577,7418.1599322,7465.3855751,-47.22564289999991,0.8110139999998864,73.9814602460727,17:43:01
578,7418.899337,7466.1256464,-47.22630939999999,0.7400712999997268,81.07326956203025,17:43:01
579,7419.6840638,7466.9101138,-47.226049999999304,0.7844673999998122,76.48501390881809,17:43:02
580,7420.4672688,7467.6937235,-47.22645469999952,0.7836096999999427,76.5687305810589,17:43:03
581,7421.2683522,7468.4937176,-47.225365400000555,0.7999941000007311,75.00055312901078,17:43:04
582,7422.0066007,7469.2321267,-47.22552600000017,0.7384090999994442,81.25577000614587,17:43:04
583,7422.7471765,7469.9736222,-47.22644570000011,0.7414955000003829,80.91755108421968,17:43:05
584,7423.4998979,7470.7256559,-47.22575799999959,0.7520336999996289,79.78365863129486,17:43:06
585,7424.2831934,7471.5085461,-47.22535270000026,0.7828902000001108,76.63909958253598,17:43:07
586,7425.0384018,7472.2653026,-47.226900799999385,0.7567564999999377,79.28574118624014,17:43:07
587,7425.7782778,7473.0051842,-47.22690640000019,0.7398816000004445,81.09405613001317,17:43:08
588,7426.5616002,7473.7878111,-47.2262109000003,0.782626899999741,76.66488335632197,17:43:09
589,7427.3599466,7474.5869237,-47.22697710000011,0.7991125999997166,75.08328613517203,17:43:10
590,7428.1450649,7475.3714459,-47.2263810000004,0.7845222000005379,76.4796713209121,17:43:11
591,7428.9169301,7476.143069,-47.22613889999957,0.7716230999994877,77.7581697593551,17:43:11
592,7429.7163697,7476.9433802,-47.22701050000069,0.8003112000005785,74.97083634460773,17:43:12
593,7430.5450619,7477.7707074,-47.2256454999997,0.8273271999996723,72.52269718682496,17:43:13
594,7431.3611982,7478.5863391,-47.22514090000004,0.8156317000002673,73.56261410631825,17:43:14
595,7432.1298664,7479.35562,-47.225753600000644,0.7692809000000125,77.9949170712532,17:43:15
596,7432.8824102,7480.1076034,-47.22519319999992,0.7519833999995171,79.78899534223565,17:43:15
597,7433.6677896,7480.8944675,-47.22667790000014,0.7868641000004573,76.25204911491721,17:43:16
598,7434.4523649,7481.6780277,-47.225662799999554,0.7835601999995561,76.57356767231668,17:43:17
599,7435.2219028,7482.448892,-47.22698920000039,0.7708643000005395,77.83471098604255,17:43:18
600,7436.0071137,7483.2323809,-47.22526719999951,0.783488899999611,76.58053611229181,17:43:18
601,7436.7901287,7484.0170112,-47.22688249999919,0.7846302999996624,76.46913457207276,17:43:19
602,7437.62005,7484.8460252,-47.22597519999999,0.829014000000825,72.37513479861653,17:43:20
603,7438.4369327,7485.6629766,-47.22604389999924,0.8169513999991977,73.44378135597653,17:43:21
604,7439.1902687,7486.4154979,-47.225229200000285,0.752521300000808,79.73196240416793,17:43:22
605,7440.0059996,7487.2313926,-47.22539299999971,0.8158946999992622,73.53890152743271,17:43:22
606,7440.8075931,7488.0328742,-47.22528109999985,0.801481600000443,74.86135676722564,17:43:23
607,7441.622376,7488.8477487,-47.22537269999975,0.8148744999998598,73.63097016781151,17:43:24
608,7442.3743497,7489.6004051,-47.226055400000405,0.752656399999978,79.71765071020688,17:43:25
609,7443.0527977,7490.2781254,-47.22532769999998,0.6777203000001464,88.53209797609286,17:43:25
610,7443.7452391,7490.97172,-47.22648089999984,0.6935945999994146,86.50586380005069,17:43:26
611,7444.4701062,7491.695309,-47.22520279999935,0.7235890000001746,82.92000016582,17:43:27
612,7445.205338,7492.4302532,-47.224915200000396,0.7349442000004274,81.63885094945319,17:43:28
613,7445.9757391,7493.2012095,-47.22547039999972,0.7709562999998525,77.82542278986692,17:43:28
614,7446.7765107,7494.0023356,-47.22582490000059,0.8011261000001468,74.89457652170988,17:43:29
615,7447.5577893,7494.7844709,-47.22668160000012,0.7821352999999363,76.71306997651799,17:43:30
616,7448.3762083,7495.601904,-47.22569569999996,0.8174331000000166,73.40050213283361,17:43:31
617,7449.1788926,7496.4046457,-47.225753100000475,0.802741700000297,74.74384350529915,17:43:32
618,7450.0075931,7497.2332613,-47.225668199999745,0.8286155999994662,72.40993290500282,17:43:32
619,7450.7341167,7497.9599442,-47.22582749999947,0.7266829000000143,82.56696283894779,17:43:33
620,7451.4733107,7498.6995362,-47.2262254999996,0.7395919999999023,81.12580990601295,17:43:34
621,7452.2263444,7499.4523217,-47.22597729999961,0.7527854999998453,79.70397942044889,17:43:35
622,7452.9992765,7500.2242995,-47.225022999999965,0.7719778000000588,77.72244227747926,17:43:35
623,7453.7813517,7501.007011,-47.22565929999928,0.7827115000000049,76.6565969709141,17:43:36
624,7454.6124751,7501.8381337,-47.225658600000315,0.8311227000003782,72.19150674139053,17:43:37
625,7455.4582747,7502.6839774,-47.2257026999996,0.8458436999999321,70.93509119947907,17:43:38
626,7456.3197347,7503.5448995,-47.22516480000013,0.8609220999996978,69.69271668135951,17:43:39
627,7457.1231715,7504.3484558,-47.22528429999966,0.8035563000003094,74.66807241754796,17:43:40
628,7457.9493155,7505.1740253,-47.2247097999998,0.8255694999998013,72.6771035025088,17:43:40
629,7458.7669033,7505.9927443,-47.22584099999949,0.8187189999998736,73.285217516644,17:43:41
630,7459.5324057,7506.7584518,-47.22604610000053,0.7657075000006444,78.35890336708144,17:43:42
631,7460.2275976,7507.4540756,-47.22647799999959,0.6956237999993391,86.25351806545004,17:43:43
632,7460.965264,7508.1906259,-47.22536189999937,0.7365503000000899,81.46083166348949,17:43:43
634,7463.303377,7510.5328576,-47.22948059999999,0.7880942000001596,76.13303079757198,17:43:46
635,7464.0875347,7511.3124428,-47.22490809999999,0.7795851999999286,76.96400598678053,17:43:46
636,7464.8883037,7512.1140108,-47.22570710000036,0.8015679999998611,74.85328755640245,17:43:47
637,7465.7487406,7512.9750101,-47.226269499999944,0.8609993000000031,69.68646780549041,17:43:48
638,7466.5952135,7513.820793,-47.225579500000094,0.8457828999999037,70.94019044367866,17:43:49
639,7467.4099157,7514.6362005,-47.22628480000003,0.8154075000002194,73.5828404815799,17:43:50
640,7468.2098178,7515.4357919,-47.22597410000071,0.7995914000002813,75.03832582488867,17:43:51
641,7469.0420983,7516.267878,-47.22577969999929,0.8320860999992874,72.10792248548724,17:43:51
642,7469.9013626,7517.1263252,-47.224962600000254,0.8584472000002279,69.89364051741805,17:43:52
643,7470.6745816,7517.8998829,-47.225301299999956,0.7735577000003104,77.56370339274746,17:43:53
644,7471.4750897,7518.7005095,-47.225419800000054,0.8006266000002142,74.9413022250122,17:43:54
645,7472.2750312,7519.5002581,-47.22522690000005,0.7997485999994751,75.02357615885714,17:43:55
646,7473.1065446,7520.3314942,-47.22494959999949,0.8312360999998418,72.18165813540992,17:43:56
647,7473.890877,7521.1170875,-47.22621049999998,0.7855933000000732,76.37539678609073,17:43:56
648,7474.7185078,7521.9437534,-47.22524559999965,0.82666590000008,72.58071247404084,17:43:57
649,7475.5515732,7522.7775374,-47.22596419999991,0.833784000000378,71.96108344603974,17:43:58
650,7476.3876674,7523.6138914,-47.226224,0.8363540000000285,71.73995700385,17:43:59
651,7477.2427158,7524.4676281,-47.22491230000014,0.8537366999998994,70.27927931411062,17:44:00
652,7478.0901247,7525.3154107,-47.22528599999987,0.8477825999998458,70.77286087259978,17:44:00
653,7478.9387087,7526.1641206,-47.225411900000836,0.8487099000003582,70.6955344811869,17:44:01
654,7479.7972393,7527.0224375,-47.225198199999795,0.8583168999994086,69.90425098240678,17:44:02
655,7480.5804369,7527.80591,-47.22547310000027,0.7834725000002436,76.58213913057746,17:44:03
656,7481.3656516,7528.5917868,-47.22613519999959,0.7858767999996417,76.3478448530703,17:44:04
657,7482.1710178,7529.3963319,-47.225314100000105,0.8045451000007233,74.57630405050762,17:44:05
658,7482.9811295,7530.2059359,-47.22480640000049,0.8096040000000357,74.11030577911838,17:44:05
659,7483.7488383,7530.9746441,-47.22580579999976,0.7687081999993097,78.05302454176224,17:44:06
660,7484.5017763,7531.7264115,-47.22463520000019,0.7517674000000625,79.8119205488227,17:44:07
661,7485.320382,7532.5468908,-47.226508800000374,0.8204793000004429,73.12798750677514,17:44:08
662,7486.1685075,7533.3940483,-47.22554080000009,0.8471574999994118,70.82508270308846,17:44:09
663,7486.9472397,7534.1719112,-47.22467150000011,0.7778629000004003,77.13441533201947,17:44:09
664,7487.7607907,7534.9868733,-47.226082600000154,0.8149621000002298,73.62305559974271,17:44:10
665,7488.5903885,7535.8151752,-47.22478670000055,0.8283019000000422,72.43735647593823,17:44:11
666,7489.424396,7536.649405,-47.22500899999977,0.8342297999997754,71.92262851317005,17:44:12
667,7490.2227373,7537.4479736,-47.22523630000069,0.7985686000001806,75.13443428653021,17:44:13
668,7491.0211265,7538.2456102,-47.22448369999984,0.7976365999993504,75.22222525903257,17:44:13
669,7491.8213129,7539.0474285,-47.22611560000041,0.8018183000003773,74.82992094340047,17:44:14
670,7492.6519456,7539.8780647,-47.22611910000069,0.8306362000002991,72.23378899207425,17:44:15
671,7493.4873537,7540.7137497,-47.22639600000002,0.8356850000000122,71.79738777170719,17:44:16
672,7494.2987973,7541.5240608,-47.22526350000044,0.8103111000000354,74.04563506534389,17:44:17
673,7495.0996426,7542.3247084,-47.225065800000266,0.8006476000000475,74.93933660701217,17:44:17
674,7495.9292989,7543.1546477,-47.225348800000575,0.8299392999997508,72.29444370210932,17:44:18
675,7496.7463071,7543.9719612,-47.2256540999997,0.8173134999997274,73.41124305425032,17:44:19
676,7497.5300938,7544.7548739,-47.22478010000032,0.7829127000004519,76.63689706395792,17:44:20
677,7498.3155535,7545.5404635,-47.22491000000082,0.7855896000000939,76.37575650185902,17:44:21
678,7499.1450754,7546.3718469,-47.22677149999981,0.8313833999991402,72.16886938091625,17:44:22
679,7499.9754946,7547.2016494,-47.22615479999968,0.829802500000369,72.30636205599924,17:44:22
680,7500.7605101,7547.9850277,-47.22451759999967,0.7833782999996401,76.59134801158976,17:44:23
681,7501.5436341,7548.7688363,-47.22520219999933,0.7838086000001567,76.5493004286863,17:44:24
682,7502.3437246,7549.5688566,-47.225131999999576,0.800020300000142,74.99809692327726,17:44:25
683,7503.1891077,7550.4144475,-47.225339800000256,0.8455909000003885,70.95629813420702,17:44:26
684,7503.9579615,7551.1824808,-47.22451929999988,0.7680332999998427,78.12161269571553,17:44:26
685,7504.7722311,7551.9968106,-47.22457949999989,0.8143297999995411,73.68022145331511,17:44:27
686,7505.5873734,7552.8134469,-47.226073499999984,0.8166363000000274,73.4721197184083,17:44:28
687,7506.4179496,7553.6441293,-47.2261797000001,0.8306824000001143,72.22977157092981,17:44:29
688,7507.2165769,7554.4425893,-47.22601239999949,0.7984599999999773,75.1446534579086,17:44:30
689,7508.0328189,7555.2589664,-47.22614749999957,0.8163770999999542,73.49544714079236,17:44:30
690,7508.8307431,7556.0570439,-47.22630079999999,0.7980775000005451,75.18066854404368,17:44:31
691,7509.5710786,7556.7958426,-47.224763999999595,0.738798699999279,81.21292038015031,17:44:32
692,7510.2322781,7557.4570269,-47.22474879999936,0.661184300000059,90.74625637661791,17:44:33
693,7510.8788411,7558.1036527,-47.224811600000066,0.646625800000038,92.78936906012174,17:44:33
694,7511.6003765,7558.8256151,-47.22523860000001,0.7219623999999385,83.10682107545367,17:44:34
695,7512.3216529,7559.5465475,-47.22489459999997,0.7209324000004926,83.22555623794824,17:44:35
696,7513.0750932,7560.3003675,-47.22527429999991,0.7538199999999051,79.59459817994687,17:44:35
697,7513.8460442,7561.070551,-47.2245068000002,0.7701834999998027,77.9035126044837,17:44:36
698,7514.6430112,7561.8679365,-47.224925299999995,0.7973855000000185,75.24591304958344,17:44:37
699,7515.4576241,7562.6818551,-47.224230999999236,0.8139185999998517,73.7174454546326,17:44:38
700,7516.2569441,7563.4824876,-47.22554350000064,0.8006325000005745,74.94074996950154,17:44:39
701,7517.0740167,7564.298652,-47.224635300000045,0.8161644000001615,73.5146007348374,17:44:39
702,7517.9029983,7565.1279481,-47.224949800000104,0.8292960999997376,72.35051509348588,17:44:40
703,7518.7202963,7565.9454455,-47.22514919999958,0.8174973999994108,73.39472883955746,17:44:41
704,7519.5210087,7566.7456869,-47.2246782000002,0.8002414000002318,74.97737557689794,17:44:42
705,7520.2410262,7567.4664799,-47.22545369999989,0.7207930000004126,83.24165190278715,17:44:43
706,7520.9804197,7568.205818,-47.22539830000005,0.7393381000001682,81.15366974863916,17:44:43
707,7521.7501928,7568.9746918,-47.22449899999992,0.7688737999997102,78.03621348525937,17:44:44
708,7522.5485257,7569.7744158,-47.22589009999956,0.7997239999995145,75.02588393000138,17:44:45
710,7524.9478184,7572.1723031,-47.224484700000176,0.7997198000002754,75.0262779538275,17:44:47
711,7525.7789777,7573.0031656,-47.22418790000029,0.8308624999999665,72.21411485053474,17:44:48
712,7526.6095031,7573.8338656,-47.22436249999919,0.8306999999995242,72.22824124236712,17:44:49
713,7527.3937475,7574.6186795,-47.22493200000008,0.7848139000006995,76.45124532063782,17:44:50
714,7528.1789275,7575.4037053,-47.22477780000008,0.7850257999998576,76.43060903222657,17:44:51
715,7528.9472475,7576.1719278,-47.22468029999982,0.7682224999998652,78.10237268501056,17:44:51
716,7529.7036085,7576.9285449,-47.22493639999993,0.7566170999998576,79.30034888189984,17:44:52
717,7530.4720146,7577.6962298,-47.22421519999989,0.7676848999999493,78.15706678613057,17:44:53
718,7531.2150979,7578.4401154,-47.22501749999992,0.743885599999885,80.65756347482633,17:44:54
719,7531.9534791,7579.178097,-47.22461790000034,0.7379816000002393,81.30284007078299,17:44:54
720,7532.735547,7579.9613726,-47.22582559999955,0.7832755999997971,76.60139036632258,17:44:55
721,7533.5515628,7580.7757729,-47.224210100000164,0.8144003000006705,73.67384319474169,17:44:56
722,7534.3977419,7581.6225125,-47.22477059999983,0.846739599999637,70.86003772591447,17:44:57
723,7535.2263621,7582.450441,-47.22407889999977,0.8279284999998708,72.47002609525987,17:44:58
724,7536.0417313,7583.2665412,-47.224809899999855,0.8161001999997097,73.52038389406269,17:44:58
725,7536.8727033,7584.0970981,-47.22439480000048,0.8305569000003743,72.24068573745274,17:44:59
726,7537.702511,7584.9282428,-47.22573179999927,0.8311446999996406,72.18959586703248,17:45:00
727,7538.4873277,7585.7128495,-47.225521800000024,0.7846067000000403,76.47143466911119,17:45:01
728,7539.2869859,7586.5116372,-47.224651300000005,0.7987877000005028,75.11382561344176,17:45:02
729,7540.1011669,7587.3250963,-47.22392940000009,0.8134590999998181,73.75908635113113,17:45:02
730,7540.9158688,7588.139708,-47.22383919999993,0.8146116999996593,73.65472408513786,17:45:03
731,7541.7319536,7588.9565105,-47.2245568999997,0.8168025000004491,73.45716987884711,17:45:04
732,7542.5172154,7589.7417225,-47.224507099999755,0.785211999999774,76.41248478120211,17:45:05
733,7543.3355479,7590.5598407,-47.2242927999996,0.8181181999998444,73.33903585082378,17:45:06
734,7544.1644853,7591.3884364,-47.223951099999795,0.8285956999998234,72.41167194086668,17:45:07
735,7544.9932919,7592.2179255,-47.224633599999834,0.8294891000005009,72.33368105736865,17:45:07
736,7545.777277,7593.002188,-47.22491100000025,0.7842625000002954,76.50499673257028,17:45:08
737,7546.5908259,7593.8147766,-47.22395070000039,0.812588599999799,73.83810208513242,17:45:09
738,7547.4213559,7594.6464817,-47.22512579999966,0.8317050999994535,72.14095476875087,17:45:10
739,7548.2683483,7595.4921475,-47.22379920000003,0.8456658000004609,70.95001358688893,17:45:11
740,7549.0852788,7596.3107398,-47.225460999999996,0.8185923000000912,73.29656044894793,17:45:11
741,7549.8422175,7597.0667206,-47.22450310000022,0.7559807999996337,79.36709503737274,17:45:12
742,7550.6403069,7597.865006,-47.22469910000018,0.798285400000168,75.16108900399202,17:45:13
743,7551.4721517,7598.6969489,-47.22479720000047,0.8319429000002856,72.12033422002808,17:45:14
744,7552.2863505,7599.5104688,-47.224118300000555,0.8135198999998465,73.75357382162541,17:45:15
745,7553.0686326,7600.2929247,-47.22429210000064,0.782455900000059,76.68163790444352,17:45:15
746,7553.8554026,7601.0794457,-47.22404310000002,0.7865209999999934,76.28531215314086,17:45:16
747,7554.6374835,7601.8620897,-47.22460620000038,0.7826439999998911,76.66320830416939,17:45:17
748,7555.4544949,7602.6797026,-47.22520770000028,0.817612900000313,73.38436074085553,17:45:18
749,7556.299189,7603.5243163,-47.22512729999926,0.8446136999991722,71.038393054788,17:45:19
750,7557.115143,7604.3399977,-47.22485469999992,0.8156814000003578,73.55813188822704,17:45:20
751,7557.9589229,7605.1834895,-47.22456659999989,0.8434918000002654,71.13287882582988,17:45:20
752,7558.8232357,7606.0470756,-47.22383990000071,0.8635861000002478,69.47772781426517,17:45:21
753,7559.7138111,7606.9376807,-47.22386959999949,0.8906050999994477,67.36992635685245,17:45:22
754,7560.5901489,7607.8152655,-47.22511660000055,0.8775848000004771,68.36946127595576,17:45:23
755,7561.4194971,7608.6448327,-47.22533560000011,0.8295671999994738,72.32687116852988,17:45:24
757,7563.9435267,7611.1676288,-47.22410209999998,0.8005968999996185,74.94408234659488,17:45:26
758,7564.6966893,7611.921265,-47.22457570000006,0.7536362000000736,79.61401004887257,17:45:27
759,7565.4347582,7612.6599198,-47.22516160000032,0.7386548000004041,81.22874176133043,17:45:28
760,7566.2104916,7613.4355435,-47.225051899999926,0.7756236999994144,77.35709984112825,17:45:29
761,7567.0029709,7614.2281572,-47.22518630000013,0.7926137000004019,75.69891865352514,17:45:29
762,7567.8640663,7615.0877699,-47.22370360000059,0.8596127000000706,69.79887570297073,17:45:30
763,7568.7388862,7615.9643172,-47.225430999999844,0.8765472999994017,68.450384822406,17:45:31
764,7569.5865008,7616.8119638,-47.22546299999976,0.8476466000001892,70.78421596923364,17:45:32
765,7570.4958182,7617.719497,-47.223678800000016,0.9075332000002163,66.11328378949189,17:45:33
766,7571.3382832,7618.5621145,-47.2238312999998,0.8426174999995055,71.20668630788609,17:45:34
767,7572.1997624,7619.4236784,-47.22391600000083,0.8615639000008741,69.64080087378211,17:45:35
768,7573.0272464,7620.2512515,-47.224005099999886,0.8275730999994266,72.50114823698543,17:45:35
769,7573.7857778,7621.0099426,-47.224164799999926,0.7586910999998508,79.08356905730382,17:45:36
770,7574.5263088,7621.7515648,-47.22525599999972,0.7416222000001653,80.9037269919733,17:45:37
771,7575.2906241,7622.514241,-47.2236168999998,0.7626761999999871,78.67034529201385,17:45:38
772,7576.1494283,7623.3737481,-47.22431979999965,0.8595070999999734,69.80745127061994,17:45:39
773,7576.9813429,7624.2053781,-47.2240352000008,0.8316300000005867,72.14746942745893,17:45:39
774,7577.7775518,7625.0020237,-47.224471900000026,0.796645599999465,75.315799145869,17:45:40
775,7578.6139088,7625.8377009,-47.22379209999963,0.8356771999997363,71.79805791042155,17:45:41
776,7579.517729,7626.7422542,-47.224525200000244,0.9045533000007708,66.3310829775856,17:45:42
777,7580.3796427,7627.6037301,-47.22408739999992,0.8614758999992773,69.64791470086433,17:45:43
778,7581.2854076,7628.510537,-47.22512939999979,0.9068069000004471,66.16623671475197,17:45:44
779,7582.1157059,7629.3409843,-47.22527840000021,0.8304472999998325,72.25021985141274,17:45:45
780,7582.9450137,7630.1708151,-47.22580139999991,0.829830800000309,72.30389616772197,17:45:45
781,7583.7903619,7631.0145157,-47.22415379999984,0.8437005999994653,71.11527477879952,17:45:46
782,7584.620509,7631.8450699,-47.22456090000014,0.8305542000007335,72.24092058043534,17:45:47
783,7585.4360962,7632.6602089,-47.22411269999975,0.8151389999993626,73.60707805668349,17:45:48
784,7586.2875173,7633.511367,-47.223849699999846,0.8511581000002479,70.49219175612912,17:45:49
785,7587.1480093,7634.3734461,-47.22543680000035,0.862079100000301,69.59918179199455,17:45:50
786,7588.0103053,7635.2339544,-47.22364909999942,0.8605082999993101,69.72623041526515,17:45:50
787,7588.87057,7636.0961465,-47.22557649999999,0.8621921000003567,69.59006003415617,17:45:51
788,7589.7008562,7636.9254485,-47.22459230000004,0.8293020000000979,72.35000036174146,17:45:52
789,7590.5303127,7637.7540026,-47.223689899999954,0.8285540999995646,72.41530758224663,17:45:53
790,7591.3891093,7638.6127008,-47.22359150000011,0.8586982000006174,69.87321040146219,17:45:54
791,7592.2554599,7639.4808478,-47.2253879000009,0.8681470000001354,69.11271938967784,17:45:55
792,7593.1320216,7640.3559716,-47.223949999999604,0.8751237999995283,68.5617280663974,17:45:56
793,7593.9937629,7641.2174746,-47.22371170000042,0.8615030000000843,69.64572381058932,17:45:56
794,7594.8403029,7642.0643275,-47.22402460000012,0.8468529000001581,70.85055739903447,17:45:57
795,7595.7330969,7642.957212,-47.224115099999835,0.8928845000000365,67.19794105508332,17:45:58
796,7596.5956941,7643.8202278,-47.22453369999948,0.86301579999963,69.5236402392931,17:45:59
797,7597.4254871,7644.6493342,-47.22384710000006,0.8291064000004553,72.36706893104076,17:46:00
798,7598.2701738,7645.4940337,-47.22385990000021,0.8446994999994786,71.03117735956637,17:46:01
799,7599.1754776,7646.4005254,-47.22504780000054,0.9064917000005153,66.1892436521657,17:46:02
800,7600.0523627,7647.2774614,-47.22509869999976,0.8769359999996595,68.4200443362153,17:46:02
801,7600.8984292,7648.1217895,-47.22336030000042,0.8443280999999843,71.06242229768394,17:46:03
802,7601.7427218,7648.9669855,-47.22426369999994,0.8451960000002146,70.9894509675682,17:46:04
803,7602.6352048,7649.8591238,-47.22391900000002,0.892138299999715,67.2541465824516,17:46:05
804,7603.5070912,7650.7312565,-47.224165300000095,0.872132700000293,68.79687001757857,17:46:06
805,7604.360828,7651.5848687,-47.22404069999993,0.8536121999995885,70.28952960141494,17:46:07
806,7605.175957,7652.3996922,-47.22373519999928,0.8148234999998749,73.63557874804692,17:46:08
807,7606.041668,7653.2653927,-47.223724700000275,0.8657005000004574,69.30803436057654,17:46:08
808,7606.9351983,7654.1634455,-47.228247200000624,0.8980528000001868,66.81121644516617,17:46:09
809,7607.825964,7655.0496091,-47.223645100000795,0.8861636000001454,67.70758807966176,17:46:10
810,7608.687761,7655.912535,-47.22477400000025,0.8629258999999365,69.53088324270301,17:46:11
811,7609.5360164,7656.7597916,-47.22377520000009,0.847256600000037,70.8167985944251,17:46:12
812,7610.4140686,7657.6376291,-47.22356049999962,0.8778374999992593,68.34977999920329,17:46:13
813,7611.2968217,7658.5201498,-47.22332809999989,0.8825206999999864,67.98707384427462,17:46:14
814,7612.1347861,7659.3589367,-47.22415060000003,0.8387869000007413,71.53187537853414,17:46:15
815,7612.9645389,7660.1887575,-47.22421860000031,0.8298207999996521,72.30476748717935,17:46:15
816,7613.7833182,7661.0074571,-47.22413889999916,0.8186995999994906,73.28695409163181,17:46:16
817,7614.6117144,7661.8368364,-47.22512199999983,0.8293793000002552,72.34325718037759,17:46:17
818,7615.4573992,7662.6806754,-47.22327620000033,0.8438390000001164,71.10361099687468,17:46:18
819,7616.2886533,7663.5132638,-47.22461049999947,0.8325883999996222,72.06441982620372,17:46:19
820,7617.1496503,7664.3738042,-47.2241539000006,0.8605404000009003,69.72362947740423,17:46:20
821,7617.9949429,7665.2182065,-47.22326359999988,0.844402299999274,71.05617784325267,17:46:20
822,7618.8555372,7666.0788196,-47.223282400000244,0.8606131000005917,69.71773959745529,17:46:21
823,7619.6554368,7666.8787331,-47.223296300000584,0.7999135000000024,75.00811025192077,17:46:22
824,7620.499388,7667.7232996,-47.223911600000065,0.844566499999928,71.04236315317398,17:46:23
825,7621.31506,7668.5388576,-47.22379759999967,0.8155579999993279,73.56926178156483,17:46:24
826,7622.1766459,7669.4004641,-47.223818200000096,0.8616065000005619,69.6373576568432,17:46:25
827,7623.0211087,7670.2460723,-47.22496360000059,0.8456082000002425,70.95484646433513,17:46:25
828,7623.8821107,7671.1056457,-47.22353500000008,0.8595734000000448,69.80206693226765,17:46:26
829,7624.7589578,7671.9826551,-47.22369729999991,0.8770093999992241,68.41431802219347,17:46:27
830,7625.6347219,7672.8580124,-47.223290500000076,0.8753573000003598,68.54343934753881,17:46:28
831,7626.466097,7673.6903667,-47.22426969999924,0.8323542999996789,72.08468797484815,17:46:29
832,7627.2959857,7674.519299,-47.22331329999997,0.8289322999999058,72.38226812974573,17:46:30
833,7628.1259522,7675.3510947,-47.2251425000004,0.8317957000008391,72.13309710538233,17:46:31
834,7629.0036355,7676.2283982,-47.2247626999997,0.8773034999994707,68.39138336965053,17:46:31
835,7629.8481781,7677.0722928,-47.22411469999952,0.8438945999996577,71.09892633514225,17:46:32
836,7630.7106614,7677.9337659,-47.22310449999986,0.8614731000006941,69.64814107364658,17:46:33
837,7631.5854674,7678.8103385,-47.2248711000002,0.876572600000145,68.44840917910288,17:46:34
838,7632.4767658,7679.7002922,-47.22352640000008,0.8899536999997508,67.4192376524945,17:46:35
839,7633.324125,7680.5475437,-47.223418699999456,0.8472514999994019,70.817224873656,17:46:36
840,7634.2003785,7681.4240788,-47.22370030000002,0.8765351000001829,68.45133754482562,17:46:37
841,7635.0830162,7682.3070427,-47.224026500000036,0.8829639000005045,67.95294801969335,17:46:37
842,7635.9586802,7683.1838332,-47.22515299999941,0.8767904999995153,68.43139837855584,17:46:38
843,7636.8056066,7684.0309951,-47.22538850000001,0.8471619000001738,70.82471485083039,17:46:39
844,7637.6683564,7684.8930091,-47.22465269999975,0.8620140000002721,69.60443797894357,17:46:40
845,7638.5594198,7685.7830719,-47.223652100000436,0.8900628000001234,67.41097369757694,17:46:41
846,7639.4350975,7686.6587394,-47.223641900000075,0.8756674999995084,68.51915824217946,17:46:42
847,7640.3154401,7687.5386662,-47.22322609999992,0.8799268000002485,68.18749014120613,17:46:43
848,7641.1908738,7688.4146014,-47.22372759999962,0.8759351999997307,68.49821767639712,17:46:44
849,7642.0689246,7689.2927394,-47.22381479999967,0.8781380000000354,68.3263906128622,17:46:44
850,7642.9143997,7690.1378541,-47.223454400000264,0.8451147000005221,70.99628014985768,17:46:45
851,7643.7907498,7691.013978,-47.22322819999954,0.876123899999584,68.48346449632123,17:46:46
852,7644.6826242,7691.9072004,-47.22457620000023,0.8932224000000133,67.17252052792128,17:46:47
853,7645.5888193,7692.8121352,-47.22331589999976,0.9049347999998645,66.30311929656035,17:46:48
854,7646.4670365,7693.6906798,-47.22364329999982,0.8785446000001684,68.29476841584194,17:46:49
855,7647.3437104,7694.5685545,-47.224844099999245,0.8778746999996656,68.34688367260482,17:46:50
856,7648.2359365,7695.4597688,-47.22383230000014,0.8912143000006836,67.32387485249505,17:46:51
857,7649.1246405,7696.3483582,-47.223717699999725,0.888589399999546,67.5227501026128,17:46:52
858,7649.9545425,7697.178449,-47.22390650000034,0.8300908000001073,72.28124923200238,17:46:52
